ANP,URL,Worker Resposes,,,,STDev/Img,STDev/ANP,Mean/Img,Mean/ANP
nice_people,http://farm8.static.flickr.com/7058/6854734371_78c80958d4.jpg,1,0,0,,0.577350269,0.5,0.333333333,0.666666667
nice_shirt,http://farm1.static.flickr.com/161/341757696_2439f7b64c.jpg,0,2,1,,1,,1,
nice_shirt,http://farm3.static.flickr.com/2848/10664868516_e4a5624403.jpg,0,0,0,,0,,0,
nice_shirt,http://farm7.static.flickr.com/6180/6168200436_57ba39c7f5.jpg,-1,1,0,,1,0.866025404,0,0.333333333
nice_smile,http://farm4.static.flickr.com/3080/2716785888_c2dc298665.jpg,0,0,1,,0.577350269,,0.333333333,
nice_smile,http://farm8.static.flickr.com/7451/9730199365_5728693244.jpg,0,0,1,,0.577350269,,0.333333333,
nice_smile,http://farm8.static.flickr.com/7576/16108608781_57a32a3be6.jpg,1,0,0,,0.577350269,0.5,0.333333333,0.333333333
nice_trip,http://farm6.static.flickr.com/5546/11718144734_dcd4f1ab9d.jpg,0,2,0,,1.154700538,,0.666666667,
nice_trip,http://farm7.static.flickr.com/6125/5975938714_5b5e159f0c.jpg,0,1,1,,0.577350269,,0.666666667,
nice_trip,http://farm8.static.flickr.com/7492/16007109716_414597104b.jpg,1,1,1,,0,0.666666667,1,0.777777778
nice_view,http://farm3.static.flickr.com/2349/2138393034_69804c74d0.jpg,0,0,1,,0.577350269,,0.333333333,
nice_view,http://farm4.static.flickr.com/3643/3384072506_0a607a8fcf.jpg,1,1,0,,0.577350269,,0.666666667,
nice_view,http://farm5.static.flickr.com/4054/5156396121_3b24c1410b.jpg,1,1,2,,0.577350269,0.666666667,1.333333333,0.777777778
nice_weather,http://farm3.static.flickr.com/2081/2430940129_99e0cdbae2.jpg,1,1,1,,0,,1,
nice_weather,http://farm4.static.flickr.com/3609/3667874197_39e2a9ca13.jpg,0,1,1,,0.577350269,,0.666666667,
nice_weather,http://farm8.static.flickr.com/7385/8907121958_32825f71a9.jpg,1,0,1,,0.577350269,0.440958552,0.666666667,0.777777778
nice_work,http://farm4.static.flickr.com/3118/2675747300_490eea1d67.jpg,-1,1,0,,1,,0,
nice_work,http://farm6.static.flickr.com/5527/10996226474_c6d42c343f.jpg,1,1,0,,0.577350269,,0.666666667,
nice_work,http://farm8.static.flickr.com/7292/8740277657_01d7ee274e.jpg,2,1,2,,0.577350269,0.971825316,1.666666667,0.777777778
nocturnal_festival,http://farm4.static.flickr.com/3163/2944962797_719db030ec.jpg,1,0,0,,0.577350269,,0.333333333,
nocturnal_festival,http://farm4.static.flickr.com/3242/2913362249_0e415d2d4f.jpg,-1,0,0,,0.577350269,,-0.333333333,
nocturnal_festival,http://farm5.static.flickr.com/4073/4963558294_ec0427c9aa.jpg,1,1,2,,0.577350269,0.881917104,1.333333333,0.444444444
nocturnal_wonderland,http://farm4.static.flickr.com/3231/2855993470_952e8d8a03.jpg,1,0,1,,0.577350269,,0.666666667,
nocturnal_wonderland,http://farm9.static.flickr.com/8070/8240973642_3a4b1c4e89.jpg,1,1,0,,0.577350269,,0.666666667,
nocturnal_wonderland,http://farm9.static.flickr.com/8181/8048958404_6cb31312f3.jpg,1,-1,-1,,1.154700538,0.866025404,-0.333333333,0.333333334
normal_life,http://farm5.static.flickr.com/4031/4410248543_4477ba757e.jpg,1,0,1,,0.577350269,,0.666666667,
normal_life,http://farm7.static.flickr.com/6048/6213300919_8b969cd2ac.jpg,1,0,0,,0.577350269,,0.333333333,
normal_life,http://farm8.static.flickr.com/7353/12238398743_2cacc716bf.jpg,1,1,1,,0,0.5,1,0.666666667
normal_skin,http://farm6.static.flickr.com/5528/13926112477_47eb6ebb04.jpg,,0,0,,0,,0,
normal_skin,http://farm8.static.flickr.com/7012/6839631055_c708ede1f3.jpg,0,0,0,,0,,0,
normal_skin,http://farm8.static.flickr.com/7323/11515003366_067071604c.jpg,1,0,0,,0.577350269,0.353553391,0.333333333,0.111111111
noxious_weed,http://farm4.static.flickr.com/3134/3210635186_444ff1b798.jpg,-1,0,,,0.707106781,,-0.5,
noxious_weed,http://farm8.static.flickr.com/7117/8075065488_591fd503df.jpg,0,0,0,,0,,0,
noxious_weed,http://farm9.static.flickr.com/8302/7793062546_ce77fe638f.jpg,0,0,1,,0.577350269,0.534522484,0.333333333,-0.055555556
nude_girl,http://farm1.static.flickr.com/101/295138834_5a18ea5c69.jpg,0,1,-1,,1,,0,
nude_girl,http://farm8.static.flickr.com/7458/12317473773_522fa6824c.jpg,-2,1,0,,1.527525232,,-0.333333333,
nude_girl,http://farm9.static.flickr.com/8246/8623682983_70ec41647e.jpg,1,1,1,,0,1.092906421,1,0.222222222
nude_male,http://farm3.static.flickr.com/2886/11750260885_f3321dc4bc.jpg,-1,-1,-1,,0,,-1,
nude_male,http://farm4.static.flickr.com/3101/2577373785_90fed069b6.jpg,0,0,0,,0,,0,
nude_male,http://farm4.static.flickr.com/3567/3395328527_dd5b5054e3.jpg,,-1,0,,0.707106781,0.534522484,-0.5,-0.5
nude_model,http://farm1.static.flickr.com/161/427339029_a636bfde87.jpg,0,1,0,,0.577350269,,0.333333333,
nude_model,http://farm4.static.flickr.com/3836/14770943340_f5e9297b13.jpg,0,2,1,,1,,1,
nude_model,http://farm9.static.flickr.com/8359/8275964113_8221d6570f.jpg,0,-1,0,,0.577350269,0.866025404,-0.333333333,0.333333333
nude_painting,http://farm2.static.flickr.com/1266/4709344117_594bc0b362.jpg,0,0,0,,0,,0,
nude_painting,http://farm5.static.flickr.com/4103/4994309732_b79f58f26c.jpg,0,0,0,,0,,0,
nude_painting,http://farm8.static.flickr.com/7299/8746398857_ea2a843b71.jpg,0,0,2,,1.154700538,0.666666667,0.666666667,0.222222222
nude_woman,http://farm4.static.flickr.com/3019/2502877402_cd377848e4.jpg,1,0,1,,0.577350269,,0.666666667,
nude_woman,http://farm9.static.flickr.com/8215/8257920145_874b820af5.jpg,2,0,-1,,1.527525232,,0.333333333,
nude_woman,http://farm9.static.flickr.com/8345/8235624758_d6b8eb3abd.jpg,-1,1,1,,1.154700538,1.013793755,0.333333333,0.444444444
odd_couple,http://farm4.static.flickr.com/3255/2906796275_37117bf51a.jpg,0,0,0,,0,,0,
odd_couple,http://farm7.static.flickr.com/6146/6097362213_7d1063dd01.jpg,0,0,1,,0.577350269,,0.333333333,
odd_couple,http://farm9.static.flickr.com/8503/8255553072_ac94ddeae9.jpg,1,0,0,,0.577350269,0.440958552,0.333333333,0.222222222
odd_future,http://farm8.static.flickr.com/7228/13231789993_7e04d16e94.jpg,2,1,1,,0.577350269,,1.333333333,
odd_future,http://farm9.static.flickr.com/8029/7987302700_61acb93963.jpg,0,1,1,,0.577350269,,0.666666667,
odd_future,http://farm9.static.flickr.com/8353/8330232220_e6c8d24bb6.jpg,1,1,0,,0.577350269,0.600925213,0.666666667,0.888888889
odd_soul,http://farm7.static.flickr.com/6239/7037461701_3d729db3ef.jpg,2,1,0,,1,,1,
odd_soul,http://farm8.static.flickr.com/7080/6893121660_167f7c15ec.jpg,-1,0,0,,0.577350269,,-0.333333333,
odd_soul,http://farm8.static.flickr.com/7164/6805715979_ff83cb36e5.jpg,1,-1,0,,1,0.971825316,0,0.222222222
official_visit,http://farm3.static.flickr.com/2423/3909417778_e8ccc5fee5.jpg,0,0,0,,0,,0,
official_visit,http://farm4.static.flickr.com/3583/3294441358_9ce46244f0.jpg,0,1,1,,0.577350269,,0.666666667,
official_visit,http://farm8.static.flickr.com/7467/15612293563_3fb532f614.jpg,0,0,-2,,1.154700538,0.866025404,-0.666666667,0
official_wedding,http://farm4.static.flickr.com/3896/14429612389_bc38070470.jpg,1,1,0,,0.577350269,,0.666666667,
official_wedding,http://farm6.static.flickr.com/5482/11718011443_bdcf1c3261.jpg,0,0,1,,0.577350269,,0.333333333,
official_wedding,http://farm6.static.flickr.com/5577/14786265868_30590d7d15.jpg,0,2,1,,1,0.707106781,1,0.666666667
old_aberdeen,http://farm3.static.flickr.com/2281/3536622262_56690aa3b9.jpg,0,2,1,,1,,1,
old_aberdeen,http://farm3.static.flickr.com/2358/2277226628_5536e37860.jpg,0,2,0,,1.154700538,,0.666666667,
old_aberdeen,http://farm8.static.flickr.com/7455/10047317333_b6826376eb.jpg,2,1,0,,1,0.927960727,1,0.888888889
old_advertising,http://farm3.static.flickr.com/2054/2233136662_4d3c38b0e8.jpg,2,1,1,,0.577350269,,1.333333333,
old_advertising,http://farm3.static.flickr.com/2168/1545927072_9da30d13f2.jpg,0,0,0,,0,,0,
old_advertising,http://farm3.static.flickr.com/2729/4060477996_d0a4bcfce8.jpg,1,0,0,,0.577350269,0.726483157,0.333333333,0.555555555
old_apartment,http://farm1.static.flickr.com/51/173694127_ee0c47241c.jpg,0,0,0,,0,,0,
old_apartment,http://farm1.static.flickr.com/86/236611797_2680099dca.jpg,1,1,0,,0.577350269,,0.666666667,
old_apartment,http://farm9.static.flickr.com/8230/8377330255_19f0af6194.jpg,1,2,2,,0.577350269,0.833333333,1.666666667,0.777777778
old_architecture,http://farm7.static.flickr.com/6053/6361342823_0b26476984.jpg,0,2,1,,1,,1,
old_architecture,http://farm8.static.flickr.com/7218/14019057826_d91f269921.jpg,1,0,0,,0.577350269,,0.333333333,
old_architecture,http://farm8.static.flickr.com/7249/7697135214_e175edf935.jpg,1,1,0,,0.577350269,0.707106781,0.666666667,0.666666667
old_bar,http://farm4.static.flickr.com/3543/3347711741_c1d02784b7.jpg,2,0,0,,1.154700538,,0.666666667,
old_bar,http://farm4.static.flickr.com/3590/3433227587_14241748b4.jpg,2,1,0,,1,,1,
old_bar,http://farm8.static.flickr.com/7119/6980305916_4668cc06e5.jpg,1,0,1,,0.577350269,0.833333333,0.666666667,0.777777778
old_barn,http://farm4.static.flickr.com/3719/10529290664_a0c1d4b145.jpg,2,1,0,,1,,1,
old_barn,http://farm4.static.flickr.com/3799/9559507484_8995ebde4e.jpg,1,1,-2,,1.732050808,,0,
old_barn,http://farm8.static.flickr.com/7505/16248864282_3beeb63708.jpg,0,2,0,,1.154700538,1.236033081,0.666666667,0.555555556
old_belvedere,http://farm3.static.flickr.com/2356/2262732056_922061de49.jpg,2,1,0,,1,,1,
old_belvedere,http://farm3.static.flickr.com/2882/10068669055_b4b9a86de7.jpg,-1,1,0,,1,,0,
old_belvedere,http://farm4.static.flickr.com/3893/14382783469_2721c54081.jpg,-1,0,1,,1,1,0,0.333333333
old_bikes,http://farm6.static.flickr.com/5098/5444650243_793d281d0c.jpg,0,-1,0,,0.577350269,,-0.333333333,
old_bikes,http://farm6.static.flickr.com/5204/5323068665_8cc8081d41.jpg,,0,0,,0,,0,
old_bikes,http://farm9.static.flickr.com/8522/8643850748_a35cf4acb3.jpg,0,1,2,,1,0.88640526,1,0.222222222
old_boat,http://farm4.static.flickr.com/3101/3177517494_4f9b8c9be0.jpg,0,-1,-1,,0.577350269,,-0.666666667,
old_boat,http://farm5.static.flickr.com/4103/5002346283_36cebc5fc3.jpg,0,1,0,,0.577350269,,0.333333333,
old_boat,http://farm8.static.flickr.com/7444/13937834538_ba4f878390.jpg,0,1,-1,,1,0.78173596,0,-0.111111111
old_books,http://farm6.static.flickr.com/5443/7143024803_dc0b7dcfa9.jpg,1,-1,1,,1.154700538,,0.333333333,
old_books,http://farm9.static.flickr.com/8106/8452738738_1a4dce5966.jpg,2,1,0,,1,,1,
old_books,http://farm9.static.flickr.com/8326/8142593805_0c6259244e.jpg,0,1,1,,0.577350269,0.866025404,0.666666667,0.666666667
old_boys,http://farm3.static.flickr.com/2884/11454980855_588830d89c.jpg,0,0,0,,0,,0,
old_boys,http://farm4.static.flickr.com/3694/13639196903_052e264e6c.jpg,0,1,1,,0.577350269,,0.666666667,
old_boys,http://farm8.static.flickr.com/7329/9390212148_3e228a83f1.jpg,0,0,0,,0,0.440958552,0,0.222222222
old_buildings,http://farm4.static.flickr.com/3893/14153467660_5a586669c1.jpg,0,0,0,,0,,0,
old_buildings,http://farm4.static.flickr.com/3931/15228528267_3171b4d9f7.jpg,0,0,2,,1.154700538,,0.666666667,
old_buildings,http://farm6.static.flickr.com/5566/15065270010_91ccbfa3c8.jpg,0,0,0,,0,0.666666667,0,0.222222222
old_bus,http://farm8.static.flickr.com/7566/16178020706_995b434da7.jpg,1,0,1,,0.577350269,,0.666666667,
old_bus,http://farm9.static.flickr.com/8198/8250815504_998bd95a07.jpg,1,2,0,,1,,1,
old_bus,http://farm9.static.flickr.com/8371/8535910834_6406e3b813.jpg,-1,1,-1,,1.154700538,1.013793755,-0.333333333,0.444444445
old_buses,http://farm1.static.flickr.com/23/32007484_9c0c4ca610.jpg,0,1,0,,0.577350269,,0.333333333,
old_buses,http://farm4.static.flickr.com/3582/3441111335_5980790e53.jpg,0,0,1,,0.577350269,,0.333333333,
old_buses,http://farm5.static.flickr.com/4014/4544903531_dac624836a.jpg,0,0,1,,0.577350269,0.5,0.333333333,0.333333333
old_capital,http://farm3.static.flickr.com/2017/2037470814_0c7c27a2d8.jpg,0,1,0,,0.577350269,,0.333333333,
old_capital,http://farm4.static.flickr.com/3541/3421354424_5d17261ef1.jpg,1,1,0,,0.577350269,,0.666666667,
old_capital,http://farm6.static.flickr.com/5206/5248719026_25d13075fa.jpg,0,0,0,,0,0.5,0,0.333333333
old_cars,http://farm8.static.flickr.com/7314/15807975504_d0b93928d5.jpg,0,0,0,,0,,0,
old_cars,http://farm8.static.flickr.com/7332/15754172504_b4f689796f.jpg,2,0,1,,1,,1,
old_cars,http://farm8.static.flickr.com/7502/16087883416_0f47b557a8.jpg,0,0,1,,0.577350269,0.726483157,0.333333333,0.444444444
old_cemetery,http://farm4.static.flickr.com/3380/4618240678_76c8ec0862.jpg,0,-1,-1,,0.577350269,,-0.666666667,
old_cemetery,http://farm4.static.flickr.com/3731/10124035046_d701e5cfc7.jpg,1,1,2,,0.577350269,,1.333333333,
old_cemetery,http://farm8.static.flickr.com/7440/8729590918_d777b87eaf.jpg,1,-1,0,,1,1.092906421,0,0.222222222
old_chevy,http://farm3.static.flickr.com/2224/2164500018_0da767bebb.jpg,1,0,1,,0.577350269,,0.666666667,
old_chevy,http://farm3.static.flickr.com/2381/1855941282_aab1ba205e.jpg,0,0,0,,0,,0,
old_chevy,http://farm8.static.flickr.com/7060/13394721134_e85bbac05a.jpg,2,0,1,,1,0.726483157,1,0.555555556
old_church,http://farm8.static.flickr.com/7421/12118382014_d82d7c3ff5.jpg,-1,1,,,1.414213562,,0,
old_church,http://farm9.static.flickr.com/8121/8639876107_3ac6821f41.jpg,1,1,-1,,1.154700538,,0.333333333,
old_church,http://farm9.static.flickr.com/8229/8578323820_30e320b179.jpg,1,0,0,,0.577350269,0.88640526,0.333333333,0.222222222
old_city,http://farm8.static.flickr.com/7492/15875129928_3420a72857.jpg,0,0,1,,0.577350269,,0.333333333,
old_city,http://farm9.static.flickr.com/8561/16058425552_06bbaaca6e.jpg,0,1,-1,,1,,0,
old_city,http://farm9.static.flickr.com/8635/16273878602_3dab92cf8a.jpg,0,0,0,,0,0.600925213,0,0.111111111
old_computer,http://farm1.static.flickr.com/142/327787020_84257dac40.jpg,0,1,0,,0.577350269,,0.333333333,
old_computer,http://farm1.static.flickr.com/89/238580845_0b8628d1ac.jpg,0,0,0,,0,,0,
old_computer,http://farm8.static.flickr.com/7091/7206330254_3e3c9006c0.jpg,0,0,0,,0,0.333333333,0,0.111111111
old_couple,http://farm3.static.flickr.com/2701/4200668348_a68e72b4ac.jpg,1,1,-1,,1.154700538,,0.333333333,
old_couple,http://farm4.static.flickr.com/3079/3197168262_5c3c96bb5d.jpg,0,1,0,,0.577350269,,0.333333333,
old_couple,http://farm4.static.flickr.com/3605/3496114931_14c92292b5.jpg,,2,1,,0.707106781,0.916125381,1.5,0.722222222
old_course,http://farm3.static.flickr.com/2535/3824143888_e44ba425cc.jpg,0,0,1,,0.577350269,,0.333333333,
old_course,http://farm4.static.flickr.com/3068/2527818870_5db11aacb9.jpg,1,1,1,,0,,1,
old_course,http://farm4.static.flickr.com/3896/14665861993_04f73d7bca.jpg,0,0,0,,0,0.527046277,0,0.444444444
old_days,http://farm3.static.flickr.com/2014/2160768130_b19f28b176.jpg,1,1,0,,0.577350269,,0.666666667,
old_days,http://farm3.static.flickr.com/2303/2039688808_054bb45509.jpg,1,1,2,,0.577350269,,1.333333333,
old_days,http://farm3.static.flickr.com/2631/4068064859_80762ce83b.jpg,0,1,0,,0.577350269,0.666666667,0.333333333,0.777777778
old_dog,http://farm4.static.flickr.com/3206/2861120015_a30dc83195.jpg,1,0,1,,0.577350269,,0.666666667,
old_dog,http://farm5.static.flickr.com/4040/4286096538_a7094b701e.jpg,0,0,0,,0,,0,
old_dog,http://farm8.static.flickr.com/7039/6989107205_eb3aa182f1.jpg,1,0,1,,0.577350269,0.527046277,0.666666667,0.444444445
old_dominion,http://farm3.static.flickr.com/2024/5701152989_29d56973a5.jpg,1,1,0,,0.577350269,,0.666666667,
old_dominion,http://farm3.static.flickr.com/2664/3898052519_23dc28f76b.jpg,0,-1,0,,0.577350269,,-0.333333333,
old_dominion,http://farm7.static.flickr.com/6138/5954608825_1ca5e255f4.jpg,1,0,1,,0.577350269,0.707106781,0.666666667,0.333333334
old_door,http://farm1.static.flickr.com/136/329695904_f79505d938.jpg,0,-1,1,,1,,0,
old_door,http://farm4.static.flickr.com/3069/2940192059_7f1f881b84.jpg,0,1,1,,0.577350269,,0.666666667,
old_door,http://farm5.static.flickr.com/4100/4757366073_05336beef5.jpg,0,0,0,,0,0.666666667,0,0.222222222
old_factory,http://farm2.static.flickr.com/1185/1411486567_a937a48a04.jpg,0,0,0,,0,,0,
old_factory,http://farm6.static.flickr.com/5012/5540308266_daf99deecd.jpg,1,0,0,,0.577350269,,0.333333333,
old_factory,http://farm6.static.flickr.com/5028/5620195358_f053a81a41.jpg,-1,-1,0,,0.577350269,0.600925213,-0.666666667,-0.111111111
old_fashion,http://farm8.static.flickr.com/7011/6743202273_63207f93f8.jpg,1,0,0,,0.577350269,,0.333333333,
old_fashion,http://farm8.static.flickr.com/7334/10089262344_34607e928a.jpg,1,1,0,,0.577350269,,0.666666667,
old_fashion,http://farm9.static.flickr.com/8402/8684113273_0965326508.jpg,1,0,1,,0.577350269,0.527046277,0.666666667,0.555555556
old_friends,http://farm4.static.flickr.com/3508/5786113039_8cebeb13a2.jpg,1,0,1,,0.577350269,,0.666666667,
old_friends,http://farm6.static.flickr.com/5123/5283588489_8e10873746.jpg,2,2,2,,0,,2,
old_friends,http://farm8.static.flickr.com/7316/8968388793_868c8400cc.jpg,2,1,0,,1,0.833333333,1,1.222222222
old_glass,http://farm2.static.flickr.com/1220/833390975_15ecf498a9.jpg,0,-1,0,,0.577350269,,-0.333333333,
old_glass,http://farm4.static.flickr.com/3708/12889647714_eb5196ab60.jpg,-1,0,0,,0.577350269,,-0.333333333,
old_glass,http://farm6.static.flickr.com/5463/9455482552_5dedbb82d2.jpg,1,1,1,,0,0.78173596,1,0.111111111
old_guard,http://farm8.static.flickr.com/7449/16193871498_05aa9b606b.jpg,1,1,1,,0,,1,
old_guard,http://farm8.static.flickr.com/7560/15108171413_8655e5d6f1.jpg,1,1,2,,0.577350269,,1.333333333,
old_guard,http://farm9.static.flickr.com/8207/8229100330_7a44331453.jpg,-1,1,0,,1,0.833333333,0,0.777777778
old_hall,http://farm3.static.flickr.com/2919/14383410110_a7ba89f840.jpg,-1,0,0,,0.577350269,,-0.333333333,
old_hall,http://farm5.static.flickr.com/4065/4362095205_b47d630492.jpg,1,1,0,,0.577350269,,0.666666667,
old_hall,http://farm8.static.flickr.com/7259/7564719628_d06bdc0139.jpg,1,1,1,,0,0.726483157,1,0.444444445
old_highway,http://farm1.static.flickr.com/219/512938651_2352a99036.jpg,0,1,1,,0.577350269,,0.666666667,
old_highway,http://farm3.static.flickr.com/2911/14278919964_0b8045918c.jpg,1,1,0,,0.577350269,,0.666666667,
old_highway,http://farm8.static.flickr.com/7010/13889695231_2aafcf9678.jpg,0,2,1,,1,0.666666667,1,0.777777778
old_home,http://farm4.static.flickr.com/3138/3468405566_8b03d74649.jpg,0,0,0,,0,,0,
old_home,http://farm4.static.flickr.com/3594/3431048143_c3585df764.jpg,0,-1,0,,0.577350269,,-0.333333333,
old_home,http://farm8.static.flickr.com/7164/6793296117_e79a5fb8be.jpg,1,1,0,,0.577350269,0.600925213,0.666666667,0.111111111
old_hospital,http://farm4.static.flickr.com/3471/3863925258_80e105410d.jpg,-1,-2,-1,,0.577350269,,-1.333333333,
old_hospital,http://farm5.static.flickr.com/4019/5130627306_d795c4fe58.jpg,2,-1,0,,1.527525232,,0.333333333,
old_hospital,http://farm9.static.flickr.com/8315/7915862184_b58a0e69de.jpg,-1,-1,0,,0.577350269,1.130388331,-0.666666667,-0.555555556
old_house,http://farm4.static.flickr.com/3915/15082864571_2362a0805b.jpg,0,1,1,,0.577350269,,0.666666667,
old_house,http://farm8.static.flickr.com/7462/16024731855_689cdcd42e.jpg,0,0,0,,0,,0,
old_house,http://farm8.static.flickr.com/7581/16038679620_9ddb78b82b.jpg,0,1,2,,1,0.726483157,1,0.555555556
old_lady,http://farm4.static.flickr.com/3914/14854663043_2ce329c089.jpg,1,1,0,,0.577350269,,0.666666667,
old_lady,http://farm8.static.flickr.com/7441/10052430133_b4b39542e3.jpg,1,0,1,,0.577350269,,0.666666667,
old_lady,http://farm9.static.flickr.com/8355/8276457747_55798ef40e.jpg,,1,0,,0.707106781,0.51754917,0.5,0.611111111
old_lamp,http://farm3.static.flickr.com/2581/3743056002_3769ec1564.jpg,0,1,0,,0.577350269,,0.333333333,
old_lamp,http://farm7.static.flickr.com/6176/6257705581_2c13bf7807.jpg,-1,0,-1,,0.577350269,,-0.666666667,
old_lamp,http://farm8.static.flickr.com/7425/12803718054_b44e516e00.jpg,1,1,0,,0.577350269,0.78173596,0.666666667,0.111111111
old_market,http://farm3.static.flickr.com/2916/13938265912_268dc9958c.jpg,2,2,1,,0.577350269,,1.666666667,
old_market,http://farm3.static.flickr.com/2933/13440684425_27902a47c9.jpg,0,0,1,,0.577350269,,0.333333333,
old_market,http://farm7.static.flickr.com/6170/6139640568_b98f4b7176.jpg,0,0,0,,0,0.866025404,0,0.666666667
old_master,http://farm7.static.flickr.com/6153/6237946098_ccf334b319.jpg,1,0,0,,0.577350269,,0.333333333,
old_master,http://farm8.static.flickr.com/7089/7181491380_1897ebec02.jpg,0,0,0,,0,,0,
old_master,http://farm9.static.flickr.com/8354/8345422319_4daa03c886.jpg,,0,-1,,0.707106781,0.534522484,-0.5,-0.055555556
old_memories,http://farm4.static.flickr.com/3202/2891886300_5ffb5f43e9.jpg,0,1,1,,0.577350269,,0.666666667,
old_memories,http://farm5.static.flickr.com/4066/4704652123_c7857a197f.jpg,1,0,0,,0.577350269,,0.333333333,
old_memories,http://farm7.static.flickr.com/6209/6160742350_8a69a95c42.jpg,1,1,1,,0,0.5,1,0.666666667
